,State,Year,category,Title,TotalEmissions,shortName
3801,Kentucky,2017,Petroleum Systems,Transport (1B2a),66490634240.0,Transport
3802,Kentucky,2017,Waste,Composting (5B1),2828163874816.0,Composting
3803,Kentucky,2017,Waste,Domestic Wastewater Treatment & Discharge (5D),5259586961408.0,Domestic
3804,Kentucky,2017,Waste,Industrial Landfills (5A1),50936928010240.0,Industrial Landfills
3805,Kentucky,2017,Waste,Industrial Wastewater Treatment & Discharge (5D),5927079510016.0,Industrial
3806,Kentucky,2017,Waste,Municipal Solid Waste (MSW) Landfills (5A1),105980633284608.0,Municipal
3807,Kentucky,2018,Agriculture,Enteric Fermentation (3A),172589100040192.0,Enteric Fermentation
3808,Kentucky,2018,Agriculture,Field Burning of Agricultural Residues* (3F),375491264512.0,Field Burning
3809,Kentucky,2018,Agriculture,Manure Management (3B),16922938703872.0,Manure
3810,Kentucky,2018,Agriculture,Rice Cultivation (3C),17418358784.0,Rice
3811,Kentucky,2018,Coal,Abandoned Underground Coal Mines (1B1a),30501429575680.0,Abandoned Underground
3812,Kentucky,2018,Coal,Surface Coal Mining (1B1a),9527793549312.0,Surface
3813,Kentucky,2018,Coal,Underground Coal Mining (1B1a),104926059429888.0,Underground
3814,Kentucky,2018,Natural Gas Systems,Distribution (1B2b),8537760595968.0,Distribution
3815,Kentucky,2018,Natural Gas Systems,Exploration (1B2b),40290492416.0,Exploration
3816,Kentucky,2018,Natural Gas Systems,Post Meter (annual),7478887055360.0,Post Meter
3817,Kentucky,2018,Natural Gas Systems,Processing (1B2b),1317551734784.0,Processing
3818,Kentucky,2018,Natural Gas Systems,Production (1B2b),65580111495168.0,Production
3819,Kentucky,2018,Natural Gas Systems,Transmission & Storage (1B2b),45334155755520.0,Transmission-Storage
3820,Kentucky,2018,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),21435001077760.0,"Abandoned Oil, Gas Wells"
3821,Kentucky,2018,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
3822,Kentucky,2018,Others,Mobile Combustion (1A),1903985950720.0,Mobile Combustion
3823,Kentucky,2018,Others,Petrochemical Production (2B8),32346075136.0,Petrochemical
3824,Kentucky,2018,Others,Stationary combustion (1A),6373350834176.0,Stationary combustion
3825,Kentucky,2018,Petroleum Systems,Exploration* (1B2a),24136564736.0,Exploration*
3826,Kentucky,2018,Petroleum Systems,Production (1B2a),10194836783104.0,Production*
3827,Kentucky,2018,Petroleum Systems,Refining (1B2a),548714315776.0,Refining
3828,Kentucky,2018,Petroleum Systems,Transport (1B2a),67322822656.0,Transport
3829,Kentucky,2018,Waste,Composting (5B1),2374346735616.0,Composting
3830,Kentucky,2018,Waste,Domestic Wastewater Treatment & Discharge (5D),5103844065280.0,Domestic
3831,Kentucky,2018,Waste,Industrial Landfills (5A1),51424658456576.0,Industrial Landfills
3832,Kentucky,2018,Waste,Industrial Wastewater Treatment & Discharge (5D),4793041420288.0,Industrial
3833,Kentucky,2018,Waste,Municipal Solid Waste (MSW) Landfills (5A1),114092853428224.0,Municipal
3834,Kentucky,2019,Agriculture,Enteric Fermentation (3A),173031146127360.0,Enteric Fermentation
3835,Kentucky,2019,Agriculture,Field Burning of Agricultural Residues* (3F),375335583744.0,Field Burning
3836,Kentucky,2019,Agriculture,Manure Management (3B),16730552270848.0,Manure
3837,Kentucky,2019,Agriculture,Rice Cultivation (3C),16840119296.0,Rice
3838,Kentucky,2019,Coal,Abandoned Underground Coal Mines (1B1a),29194381688832.0,Abandoned Underground
3839,Kentucky,2019,Coal,Surface Coal Mining (1B1a),8680599191552.0,Surface
3840,Kentucky,2019,Coal,Underground Coal Mining (1B1a),94308967383040.0,Underground
3841,Kentucky,2019,Natural Gas Systems,Distribution (1B2b),8530484002816.0,Distribution
3842,Kentucky,2019,Natural Gas Systems,Exploration (1B2b),55969865728.0,Exploration
3843,Kentucky,2019,Natural Gas Systems,Post Meter (annual),7734108880896.0,Post Meter
3844,Kentucky,2019,Natural Gas Systems,Processing (1B2b),1378175025152.0,Processing
3845,Kentucky,2019,Natural Gas Systems,Production (1B2b),63971931455488.0,Production
3846,Kentucky,2019,Natural Gas Systems,Transmission & Storage (1B2b),47401297510400.0,Transmission-Storage
3847,Kentucky,2019,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),21563657158656.0,"Abandoned Oil, Gas Wells"
3848,Kentucky,2019,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
3849,Kentucky,2019,Others,Mobile Combustion (1A),1905107795968.0,Mobile Combustion
3850,Kentucky,2019,Others,Petrochemical Production (2B8),35457773568.0,Petrochemical
3851,Kentucky,2019,Others,Stationary combustion (1A),6531048275968.0,Stationary combustion
3852,Kentucky,2019,Petroleum Systems,Exploration* (1B2a),19533273088.0,Exploration*
3853,Kentucky,2019,Petroleum Systems,Production (1B2a),10267620540416.0,Production*
3854,Kentucky,2019,Petroleum Systems,Refining (1B2a),633434669056.0,Refining
3855,Kentucky,2019,Petroleum Systems,Transport (1B2a),66434715648.0,Transport
3856,Kentucky,2019,Waste,Composting (5B1),2400728383488.0,Composting
3857,Kentucky,2019,Waste,Domestic Wastewater Treatment & Discharge (5D),4919290494976.0,Domestic
3858,Kentucky,2019,Waste,Industrial Landfills (5A1),51553113210880.0,Industrial Landfills
3859,Kentucky,2019,Waste,Industrial Wastewater Treatment & Discharge (5D),4720905158656.0,Industrial
3860,Kentucky,2019,Waste,Municipal Solid Waste (MSW) Landfills (5A1),116350219452416.0,Municipal
3861,Kentucky,2020,Agriculture,Enteric Fermentation (3A),172073401974784.0,Enteric Fermentation
3862,Kentucky,2020,Agriculture,Field Burning of Agricultural Residues* (3F),375145693184.0,Field Burning
3863,Kentucky,2020,Agriculture,Manure Management (3B),16979943489536.0,Manure
3864,Kentucky,2020,Agriculture,Rice Cultivation (3C),17600821248.0,Rice
3865,Kentucky,2020,Coal,Abandoned Underground Coal Mines (1B1a),28484938235904.0,Abandoned Underground
3866,Kentucky,2020,Coal,Surface Coal Mining (1B1a),6601776300032.0,Surface
3867,Kentucky,2020,Coal,Underground Coal Mining (1B1a),83503752413184.0,Underground
3868,Kentucky,2020,Natural Gas Systems,Distribution (1B2b),8565655863296.0,Distribution
3869,Kentucky,2020,Natural Gas Systems,Exploration (1B2b),143887581184.0,Exploration
3870,Kentucky,2020,Natural Gas Systems,Post Meter (annual),7827283247104.0,Post Meter
3871,Kentucky,2020,Natural Gas Systems,Processing (1B2b),1350055231488.0,Processing
3872,Kentucky,2020,Natural Gas Systems,Production (1B2b),59541332951040.0,Production
3873,Kentucky,2020,Natural Gas Systems,Transmission & Storage (1B2b),48468055818240.0,Transmission-Storage
3874,Kentucky,2020,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),21358947860480.0,"Abandoned Oil, Gas Wells"
3875,Kentucky,2020,Others,Ferroalloy Production (2C2),0.0,Ferroalloy
3876,Kentucky,2020,Others,Mobile Combustion (1A),1719557685248.0,Mobile Combustion
3877,Kentucky,2020,Others,Petrochemical Production (2B8),32154943488.0,Petrochemical
3878,Kentucky,2020,Others,Stationary combustion (1A),5876500922368.0,Stationary combustion
3879,Kentucky,2020,Petroleum Systems,Exploration* (1B2a),21926385664.0,Exploration*
3880,Kentucky,2020,Petroleum Systems,Production (1B2a),11247723479040.0,Production*
3881,Kentucky,2020,Petroleum Systems,Refining (1B2a),549505433600.0,Refining
3882,Kentucky,2020,Petroleum Systems,Transport (1B2a),60114587648.0,Transport
3883,Kentucky,2020,Waste,Composting (5B1),2400728383488.0,Composting
3884,Kentucky,2020,Waste,Domestic Wastewater Treatment & Discharge (5D),5128282177536.0,Domestic
3885,Kentucky,2020,Waste,Industrial Landfills (5A1),51810022719488.0,Industrial Landfills
3886,Kentucky,2020,Waste,Industrial Wastewater Treatment & Discharge (5D),4725613789184.0,Industrial
3887,Kentucky,2020,Waste,Municipal Solid Waste (MSW) Landfills (5A1),111186309808128.0,Municipal
3888,Louisiana,2012,Agriculture,Enteric Fermentation (3A),63527268122624.0,Enteric Fermentation
3889,Louisiana,2012,Agriculture,Field Burning of Agricultural Residues* (3F),1294887813120.0,Field Burning
3890,Louisiana,2012,Agriculture,Manure Management (3B),6218589929472.0,Manure
3891,Louisiana,2012,Agriculture,Rice Cultivation (3C),112906284826624.0,Rice
3892,Louisiana,2012,Coal,Abandoned Underground Coal Mines (1B1a),0.0,Abandoned Underground
3893,Louisiana,2012,Coal,Surface Coal Mining (1B1a),1749331214336.0,Surface
3894,Louisiana,2012,Coal,Underground Coal Mining (1B1a),0.0,Underground
3895,Louisiana,2012,Natural Gas Systems,Distribution (1B2b),9558030286848.0,Distribution
3896,Louisiana,2012,Natural Gas Systems,Exploration (1B2b),7149842333696.0,Exploration
3897,Louisiana,2012,Natural Gas Systems,Post Meter (annual),21949510057984.0,Post Meter
3898,Louisiana,2012,Natural Gas Systems,Processing (1B2b),65606288146432.0,Processing
3899,Louisiana,2012,Natural Gas Systems,Production (1B2b),141588311310336.0,Production
3900,Louisiana,2012,Natural Gas Systems,Transmission & Storage (1B2b),124869664571392.0,Transmission-Storage
3901,Louisiana,2012,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),4920023449600.0,"Abandoned Oil, Gas Wells"
3902,Louisiana,2012,Others,Ferroalloy Production (2C2),726103556096.0,Ferroalloy
3903,Louisiana,2012,Others,Mobile Combustion (1A),2421382184960.0,Mobile Combustion
3904,Louisiana,2012,Others,Petrochemical Production (2B8),681522888704.0,Petrochemical
3905,Louisiana,2012,Others,Stationary combustion (1A),7962436304896.0,Stationary combustion
3906,Louisiana,2012,Petroleum Systems,Exploration* (1B2a),1250482192384.0,Exploration*
3907,Louisiana,2012,Petroleum Systems,Production (1B2a),44745682321408.0,Production*
3908,Louisiana,2012,Petroleum Systems,Refining (1B2a),4948611825664.0,Refining
3909,Louisiana,2012,Petroleum Systems,Transport (1B2a),669256187904.0,Transport
3910,Louisiana,2012,Waste,Composting (5B1),504867684352.0,Composting
3911,Louisiana,2012,Waste,Domestic Wastewater Treatment & Discharge (5D),10544952115200.0,Domestic
3912,Louisiana,2012,Waste,Industrial Landfills (5A1),19125665529856.0,Industrial Landfills
3913,Louisiana,2012,Waste,Industrial Wastewater Treatment & Discharge (5D),8914206720000.0,Industrial
3914,Louisiana,2012,Waste,Municipal Solid Waste (MSW) Landfills (5A1),87234090893312.0,Municipal
3915,Louisiana,2013,Agriculture,Enteric Fermentation (3A),63537544167424.0,Enteric Fermentation
3916,Louisiana,2013,Agriculture,Field Burning of Agricultural Residues* (3F),1413407834112.0,Field Burning
3917,Louisiana,2013,Agriculture,Manure Management (3B),6154813440000.0,Manure
3918,Louisiana,2013,Agriculture,Rice Cultivation (3C),100156103983104.0,Rice
3919,Louisiana,2013,Coal,Abandoned Underground Coal Mines (1B1a),0.0,Abandoned Underground
3920,Louisiana,2013,Coal,Surface Coal Mining (1B1a),1229962215424.0,Surface
3921,Louisiana,2013,Coal,Underground Coal Mining (1B1a),0.0,Underground
3922,Louisiana,2013,Natural Gas Systems,Distribution (1B2b),9229897302016.0,Distribution
3923,Louisiana,2013,Natural Gas Systems,Exploration (1B2b),8453484445696.0,Exploration
3924,Louisiana,2013,Natural Gas Systems,Post Meter (annual),20851508379648.0,Post Meter
3925,Louisiana,2013,Natural Gas Systems,Processing (1B2b),57406910365696.0,Processing
3926,Louisiana,2013,Natural Gas Systems,Production (1B2b),141966486536192.0,Production
3927,Louisiana,2013,Natural Gas Systems,Transmission & Storage (1B2b),128696144887808.0,Transmission-Storage
3928,Louisiana,2013,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),4787257999360.0,"Abandoned Oil, Gas Wells"
3929,Louisiana,2013,Others,Ferroalloy Production (2C2),1634879406080.0,Ferroalloy
3930,Louisiana,2013,Others,Mobile Combustion (1A),2234783891456.0,Mobile Combustion
3931,Louisiana,2013,Others,Petrochemical Production (2B8),1582934130688.0,Petrochemical
3932,Louisiana,2013,Others,Stationary combustion (1A),8255727730688.0,Stationary combustion
3933,Louisiana,2013,Petroleum Systems,Exploration* (1B2a),1193757376512.0,Exploration*
3934,Louisiana,2013,Petroleum Systems,Production (1B2a),49210493763584.0,Production*
3935,Louisiana,2013,Petroleum Systems,Refining (1B2a),5788415295488.0,Refining
3936,Louisiana,2013,Petroleum Systems,Transport (1B2a),782334296064.0,Transport
3937,Louisiana,2013,Waste,Composting (5B1),211745472512.0,Composting
3938,Louisiana,2013,Waste,Domestic Wastewater Treatment & Discharge (5D),9579397120000.0,Domestic
3939,Louisiana,2013,Waste,Industrial Landfills (5A1),19349603614720.0,Industrial Landfills
3940,Louisiana,2013,Waste,Industrial Wastewater Treatment & Discharge (5D),9881668026368.0,Industrial
3941,Louisiana,2013,Waste,Municipal Solid Waste (MSW) Landfills (5A1),99037147561984.0,Municipal
3942,Louisiana,2014,Agriculture,Enteric Fermentation (3A),63056126148608.0,Enteric Fermentation
3943,Louisiana,2014,Agriculture,Field Burning of Agricultural Residues* (3F),1509310070784.0,Field Burning
3944,Louisiana,2014,Agriculture,Manure Management (3B),6168169152512.0,Manure
3945,Louisiana,2014,Agriculture,Rice Cultivation (3C),145305437732864.0,Rice
3946,Louisiana,2014,Coal,Abandoned Underground Coal Mines (1B1a),0.0,Abandoned Underground
3947,Louisiana,2014,Coal,Surface Coal Mining (1B1a),1149766598656.0,Surface
3948,Louisiana,2014,Coal,Underground Coal Mining (1B1a),0.0,Underground
3949,Louisiana,2014,Natural Gas Systems,Distribution (1B2b),9102657847296.0,Distribution
3950,Louisiana,2014,Natural Gas Systems,Exploration (1B2b),3281642586112.0,Exploration
3951,Louisiana,2014,Natural Gas Systems,Post Meter (annual),21884779364352.0,Post Meter
3952,Louisiana,2014,Natural Gas Systems,Processing (1B2b),60929878261760.0,Processing
3953,Louisiana,2014,Natural Gas Systems,Production (1B2b),136603532001280.0,Production
3954,Louisiana,2014,Natural Gas Systems,Transmission & Storage (1B2b),134367867305984.0,Transmission-Storage
3955,Louisiana,2014,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),4636079554560.0,"Abandoned Oil, Gas Wells"
3956,Louisiana,2014,Others,Ferroalloy Production (2C2),1207441555456.0,Ferroalloy
3957,Louisiana,2014,Others,Mobile Combustion (1A),2077532618752.0,Mobile Combustion
3958,Louisiana,2014,Others,Petrochemical Production (2B8),3835544207360.0,Petrochemical
3959,Louisiana,2014,Others,Stationary combustion (1A),9349458034688.0,Stationary combustion
3960,Louisiana,2014,Petroleum Systems,Exploration* (1B2a),812445990912.0,Exploration*
3961,Louisiana,2014,Petroleum Systems,Production (1B2a),50016244727808.0,Production*
3962,Louisiana,2014,Petroleum Systems,Refining (1B2a),5409153220608.0,Refining
3963,Louisiana,2014,Petroleum Systems,Transport (1B2a),761108299776.0,Transport
3964,Louisiana,2014,Waste,Composting (5B1),146392186880.0,Composting
3965,Louisiana,2014,Waste,Domestic Wastewater Treatment & Discharge (5D),9762641018880.0,Domestic
3966,Louisiana,2014,Waste,Industrial Landfills (5A1),19398062505984.0,Industrial Landfills
3967,Louisiana,2014,Waste,Industrial Wastewater Treatment & Discharge (5D),11201759150080.0,Industrial
3968,Louisiana,2014,Waste,Municipal Solid Waste (MSW) Landfills (5A1),94097910005760.0,Municipal
3969,Louisiana,2015,Agriculture,Enteric Fermentation (3A),64382276993024.0,Enteric Fermentation
3970,Louisiana,2015,Agriculture,Field Burning of Agricultural Residues* (3F),1382703300608.0,Field Burning
3971,Louisiana,2015,Agriculture,Manure Management (3B),6344291647488.0,Manure
3972,Louisiana,2015,Agriculture,Rice Cultivation (3C),115110710345728.0,Rice
3973,Louisiana,2015,Coal,Abandoned Underground Coal Mines (1B1a),0.0,Abandoned Underground
3974,Louisiana,2015,Coal,Surface Coal Mining (1B1a),1519629238272.0,Surface
3975,Louisiana,2015,Coal,Underground Coal Mining (1B1a),0.0,Underground
3976,Louisiana,2015,Natural Gas Systems,Distribution (1B2b),8976127229952.0,Distribution
3977,Louisiana,2015,Natural Gas Systems,Exploration (1B2b),3540711112704.0,Exploration
3978,Louisiana,2015,Natural Gas Systems,Post Meter (annual),22384241278976.0,Post Meter
3979,Louisiana,2015,Natural Gas Systems,Processing (1B2b),56835860070400.0,Processing
3980,Louisiana,2015,Natural Gas Systems,Production (1B2b),134782214209536.0,Production
3981,Louisiana,2015,Natural Gas Systems,Transmission & Storage (1B2b),155648423624704.0,Transmission-Storage
3982,Louisiana,2015,Others,Abandoned Oil and Gas Wells (1B2a & 1B2b),4486610288640.0,"Abandoned Oil, Gas Wells"
3983,Louisiana,2015,Others,Ferroalloy Production (2C2),2882089254912.0,Ferroalloy
3984,Louisiana,2015,Others,Mobile Combustion (1A),2124415107072.0,Mobile Combustion
3985,Louisiana,2015,Others,Petrochemical Production (2B8),4458740187136.0,Petrochemical
3986,Louisiana,2015,Others,Stationary combustion (1A),9066887774208.0,Stationary combustion
3987,Louisiana,2015,Petroleum Systems,Exploration* (1B2a),553111453696.0,Exploration*
3988,Louisiana,2015,Petroleum Systems,Production (1B2a),47046060933120.0,Production*
3989,Louisiana,2015,Petroleum Systems,Refining (1B2a),6211958210560.0,Refining
3990,Louisiana,2015,Petroleum Systems,Transport (1B2a),797152641024.0,Transport
3991,Louisiana,2015,Waste,Composting (5B1),74067558400.0,Composting
3992,Louisiana,2015,Waste,Domestic Wastewater Treatment & Discharge (5D),9133138903040.0,Domestic
3993,Louisiana,2015,Waste,Industrial Landfills (5A1),19405157171200.0,Industrial Landfills
3994,Louisiana,2015,Waste,Industrial Wastewater Treatment & Discharge (5D),8883993051136.0,Industrial
3995,Louisiana,2015,Waste,Municipal Solid Waste (MSW) Landfills (5A1),100448321142784.0,Municipal
3996,Louisiana,2016,Agriculture,Enteric Fermentation (3A),61929309601792.0,Enteric Fermentation
3997,Louisiana,2016,Agriculture,Field Burning of Agricultural Residues* (3F),1281641152512.0,Field Burning
3998,Louisiana,2016,Agriculture,Manure Management (3B),6033644716032.0,Manure
3999,Louisiana,2016,Agriculture,Rice Cultivation (3C),125034727211008.0,Rice
4000,Louisiana,2016,Coal,Abandoned Underground Coal Mines (1B1a),0.0,Abandoned Underground
4001,Louisiana,2016,Coal,Surface Coal Mining (1B1a),1231769829376.0,Surface
4002,Louisiana,2016,Coal,Underground Coal Mining (1B1a),0.0,Underground
4003,Louisiana,2016,Natural Gas Systems,Distribution (1B2b),8684995346432.0,Distribution
4004,Louisiana,2016,Natural Gas Systems,Exploration (1B2b),2381331824640.0,Exploration
4005,Louisiana,2016,Natural Gas Systems,Post Meter (annual),23646974246912.0,Post Meter
4006,Louisiana,2016,Natural Gas Systems,Processing (1B2b),71672140922880.0,Processing
4007,Louisiana,2016,Natural Gas Systems,Production (1B2b),129596536127488.0,Production
4008,Louisiana,2016,Natural Gas Systems,Transmission & Storage (1B2b),155866997194752.0,Transmission-Storage
