,State,Title,Year,epa,epa_change
1061,Louisiana,Total Petroleum Systems (annual),2020,51510062.420928,2550087.9331040084
1062,Louisiana,Total Waste (annual),2012,126323783.53602822,
1063,Louisiana,Total Waste (annual),2013,138059563.16634083,11735779.630312607
1064,Louisiana,Total Waste (annual),2014,134606769.66908848,-3452793.497252345
1065,Louisiana,Total Waste (annual),2015,137944679.6952771,3337910.026188612
1066,Louisiana,Total Waste (annual),2016,253141678.13017377,115196998.43489668
1067,Louisiana,Total Waste (annual),2017,264374288.4184272,11232610.288253427
1068,Louisiana,Total Waste (annual),2018,235151849.5799963,-29222438.83843091
1069,Louisiana,Total Waste (annual),2019,239512731.2143516,4360881.634355307
1070,Louisiana,Total Waste (annual),2020,234060284.39367712,-5452446.820674479
1071,Maine,Total Agriculture (annual),2012,14384695.36784,
1072,Maine,Total Agriculture (annual),2013,14555048.793952,170353.4261119999
1073,Maine,Total Agriculture (annual),2014,13989315.119792,-565733.6741599999
1074,Maine,Total Agriculture (annual),2015,14239231.159999998,249916.04020799883
1075,Maine,Total Agriculture (annual),2016,14369071.546192002,129840.38619200327
1076,Maine,Total Agriculture (annual),2017,14675283.148208,306211.6020159982
1077,Maine,Total Agriculture (annual),2018,14772124.526144002,96841.37793600187
1078,Maine,Total Agriculture (annual),2019,14745565.859855998,-26558.666288003325
1079,Maine,Total Agriculture (annual),2020,14757369.079584,11803.219728002325
1080,Maine,Total Coal Mines (annual),2012,0.0,
1081,Maine,Total Coal Mines (annual),2013,0.0,0.0
1082,Maine,Total Coal Mines (annual),2014,0.0,0.0
1083,Maine,Total Coal Mines (annual),2015,0.0,0.0
1084,Maine,Total Coal Mines (annual),2016,0.0,0.0
1085,Maine,Total Coal Mines (annual),2017,0.0,0.0
1086,Maine,Total Coal Mines (annual),2018,0.0,0.0
1087,Maine,Total Coal Mines (annual),2019,0.0,0.0
1088,Maine,Total Coal Mines (annual),2020,0.0,0.0
1089,Maine,Total Methane (annual),2012,55750855.05580799,
1090,Maine,Total Methane (annual),2013,58594279.641664,2843424.5858560055
1091,Maine,Total Methane (annual),2014,56948647.618688,-1645632.0229759961
1092,Maine,Total Methane (annual),2015,55341736.343456,-1606911.2752320021
1093,Maine,Total Methane (annual),2016,52942937.880032,-2398798.463423997
1094,Maine,Total Methane (annual),2017,54670837.085056,1727899.2050239965
1095,Maine,Total Methane (annual),2018,56990810.61612799,2319973.5310719907
1096,Maine,Total Methane (annual),2019,57702025.49699201,711214.8808640167
1097,Maine,Total Methane (annual),2020,56314295.68832,-1387729.8086720034
1098,Maine,Total Natural Gas Systems (annual),2012,6354165.325874042,
1099,Maine,Total Natural Gas Systems (annual),2013,6548773.944286932,194608.61841289047
1100,Maine,Total Natural Gas Systems (annual),2014,6593780.8557085525,45006.91142162029
1101,Maine,Total Natural Gas Systems (annual),2015,6913233.196889413,319452.34118086006
1102,Maine,Total Natural Gas Systems (annual),2016,7992990.588443127,1079757.3915537149
1103,Maine,Total Natural Gas Systems (annual),2017,7550194.959929928,-442795.6285131993
1104,Maine,Total Natural Gas Systems (annual),2018,8049344.565563572,499149.60563364346
1105,Maine,Total Natural Gas Systems (annual),2019,8414717.574175943,365373.00861237105
1106,Maine,Total Natural Gas Systems (annual),2020,8609545.693920616,194828.11974467337
1107,Maine,Total Other (annual),2012,8744059.33471232,
1108,Maine,Total Other (annual),2013,10852064.36440754,2108005.0296952203
1109,Maine,Total Other (annual),2014,10694116.875916343,-157947.48849119619
1110,Maine,Total Other (annual),2015,9843157.093296297,-850959.7826200463
1111,Maine,Total Other (annual),2016,8763210.557512602,-1079946.535783695
1112,Maine,Total Other (annual),2017,10542646.16909882,1779435.6115862187
1113,Maine,Total Other (annual),2018,11997181.768681329,1454535.5995825082
1114,Maine,Total Other (annual),2019,12299268.234463546,302086.4657822177
1115,Maine,Total Other (annual),2020,10811456.92411594,-1487811.3103476055
1116,Maine,Total Petroleum Systems (annual),2012,0.0,
1117,Maine,Total Petroleum Systems (annual),2013,0.0,0.0
1118,Maine,Total Petroleum Systems (annual),2014,0.0,0.0
1119,Maine,Total Petroleum Systems (annual),2015,0.0,0.0
1120,Maine,Total Petroleum Systems (annual),2016,0.0,0.0
1121,Maine,Total Petroleum Systems (annual),2017,0.0,0.0
1122,Maine,Total Petroleum Systems (annual),2018,0.0,0.0
1123,Maine,Total Petroleum Systems (annual),2019,0.0,0.0
1124,Maine,Total Petroleum Systems (annual),2020,0.0,0.0
1125,Maine,Total Waste (annual),2012,26267934.79863941,
1126,Maine,Total Waste (annual),2013,26638391.83821768,370457.03957827017
1127,Maine,Total Waste (annual),2014,25671435.29506442,-966956.5431532599
1128,Maine,Total Waste (annual),2015,24346115.474988107,-1325319.8200763129
1129,Maine,Total Waste (annual),2016,21817665.081813756,-2528450.3931743503
1130,Maine,Total Waste (annual),2017,21902712.16797863,85047.0861648731
1131,Maine,Total Waste (annual),2018,22172159.92879736,269447.76081873104
1132,Maine,Total Waste (annual),2019,22242474.37446705,70314.44566968828
1133,Maine,Total Waste (annual),2020,22135924.11022325,-106550.2642438002
1134,Maryland,Total Agriculture (annual),2012,28585173.691472,
1135,Maryland,Total Agriculture (annual),2013,26586498.955700003,-1998674.7357719988
1136,Maryland,Total Agriculture (annual),2014,25919639.094756,-666859.8609440029
1137,Maryland,Total Agriculture (annual),2015,26945933.071156,1026293.9763999991
1138,Maryland,Total Agriculture (annual),2016,27439566.943792,493633.87263600156
1139,Maryland,Total Agriculture (annual),2017,26942603.087612,-496963.85618000105
1140,Maryland,Total Agriculture (annual),2018,27087420.426108,144817.33849599957
1141,Maryland,Total Agriculture (annual),2019,27038622.232552003,-48798.19355599582
1142,Maryland,Total Agriculture (annual),2020,27060504.427996,21882.195443995297
1143,Maryland,Total Coal Mines (annual),2012,6125831.1403520005,
1144,Maryland,Total Coal Mines (annual),2013,6225110.403072,99279.26271999907
1145,Maryland,Total Coal Mines (annual),2014,6556085.277696,330974.87462400086
1146,Maryland,Total Coal Mines (annual),2015,6638598.349824,82513.07212799974
1147,Maryland,Total Coal Mines (annual),2016,6369896.96,-268701.3898240002
1148,Maryland,Total Coal Mines (annual),2017,6767513.226752001,397616.2667520009
1149,Maryland,Total Coal Mines (annual),2018,7061263.046144,293749.8193919994
1150,Maryland,Total Coal Mines (annual),2019,6442133.085696,-619129.9604480006
1151,Maryland,Total Coal Mines (annual),2020,4938475.01056,-1503658.0751359994
1152,Maryland,Total Methane (annual),2012,142964282.608192,
1153,Maryland,Total Methane (annual),2013,140043884.63956398,-2920397.968628019
1154,Maryland,Total Methane (annual),2014,143857372.33057597,3813487.691011995
1155,Maryland,Total Methane (annual),2015,136209041.377168,-7648330.953407973
1156,Maryland,Total Methane (annual),2016,136206519.063968,-2522.3131999969482
1157,Maryland,Total Methane (annual),2017,142049798.070272,5843279.006303996
1158,Maryland,Total Methane (annual),2018,139305156.30466402,-2744641.765607983
1159,Maryland,Total Methane (annual),2019,139418691.39365602,113535.08899199963
1160,Maryland,Total Methane (annual),2020,135594069.074936,-3824622.318720013
1161,Maryland,Total Natural Gas Systems (annual),2012,19986711.093584,
1162,Maryland,Total Natural Gas Systems (annual),2013,19887938.77242,-98772.32116400078
1163,Maryland,Total Natural Gas Systems (annual),2014,19561002.386896,-326936.385524001
1164,Maryland,Total Natural Gas Systems (annual),2015,20226181.542432003,665179.1555360034
1165,Maryland,Total Natural Gas Systems (annual),2016,20435163.93422,208982.39178799838
1166,Maryland,Total Natural Gas Systems (annual),2017,22344703.439444,1909539.5052240007
1167,Maryland,Total Natural Gas Systems (annual),2018,22971954.973096,627251.5336519964
1168,Maryland,Total Natural Gas Systems (annual),2019,22738285.91972,-233669.05337599665
1169,Maryland,Total Natural Gas Systems (annual),2020,23411763.086968,673477.1672479995
1170,Maryland,Total Other (annual),2012,7923517.737440001,
1171,Maryland,Total Other (annual),2013,8847319.669156,923801.9317159988
1172,Maryland,Total Other (annual),2014,8746695.902766,-100623.76638999954
1173,Maryland,Total Other (annual),2015,8182891.61279,-563804.2899760008
1174,Maryland,Total Other (annual),2016,7464226.157664001,-718665.4551259987
1175,Maryland,Total Other (annual),2017,5831628.939712001,-1632597.217952
1176,Maryland,Total Other (annual),2018,6451403.252338,619774.3126259986
1177,Maryland,Total Other (annual),2019,6563948.579276001,112545.32693800144
1178,Maryland,Total Other (annual),2020,5861461.872137999,-702486.7071380019
1179,Maryland,Total Petroleum Systems (annual),2012,0.0,
1180,Maryland,Total Petroleum Systems (annual),2013,0.0,0.0
1181,Maryland,Total Petroleum Systems (annual),2014,0.0,0.0
1182,Maryland,Total Petroleum Systems (annual),2015,0.0,0.0
1183,Maryland,Total Petroleum Systems (annual),2016,0.0,0.0
1184,Maryland,Total Petroleum Systems (annual),2017,0.0,0.0
1185,Maryland,Total Petroleum Systems (annual),2018,0.0,0.0
1186,Maryland,Total Petroleum Systems (annual),2019,0.0,0.0
1187,Maryland,Total Petroleum Systems (annual),2020,0.0,0.0
1188,Maryland,Total Waste (annual),2012,80343048.29951,
1189,Maryland,Total Waste (annual),2013,78497017.276182,-1846031.0233280063
1190,Maryland,Total Waste (annual),2014,83073950.592452,4576933.316270009
1191,Maryland,Total Waste (annual),2015,74215436.52741599,-8858514.065036014
1192,Maryland,Total Waste (annual),2016,74497665.331248,282228.80383200943
1193,Maryland,Total Waste (annual),2017,80163348.67051399,5665683.339265987
1194,Maryland,Total Waste (annual),2018,75733114.47224799,-4430234.198266
1195,Maryland,Total Waste (annual),2019,76635702.255066,902587.7828180194
1196,Maryland,Total Waste (annual),2020,74321864.94371,-2313837.311356008
1197,Massachusetts,Total Agriculture (annual),2012,6032896.407776,
1198,Massachusetts,Total Agriculture (annual),2013,5929104.248384,-103792.15939200018
1199,Massachusetts,Total Agriculture (annual),2014,5822057.650656001,-107046.59772799909
1200,Massachusetts,Total Agriculture (annual),2015,5983264.810848,161207.16019199975
1201,Massachusetts,Total Agriculture (annual),2016,5832065.508064,-151199.30278400052
1202,Massachusetts,Total Agriculture (annual),2017,5562401.695455999,-269663.8126080008
1203,Massachusetts,Total Agriculture (annual),2018,5489973.742208,-72427.95324799884
1204,Massachusetts,Total Agriculture (annual),2019,5490577.361056,603.6188479997218
1205,Massachusetts,Total Agriculture (annual),2020,5479707.827463999,-10869.533592000604
1206,Massachusetts,Total Coal Mines (annual),2012,0.0,
1207,Massachusetts,Total Coal Mines (annual),2013,0.0,0.0
1208,Massachusetts,Total Coal Mines (annual),2014,0.0,0.0
1209,Massachusetts,Total Coal Mines (annual),2015,0.0,0.0
1210,Massachusetts,Total Coal Mines (annual),2016,0.0,0.0
1211,Massachusetts,Total Coal Mines (annual),2017,0.0,0.0
1212,Massachusetts,Total Coal Mines (annual),2018,0.0,0.0
1213,Massachusetts,Total Coal Mines (annual),2019,0.0,0.0
1214,Massachusetts,Total Coal Mines (annual),2020,0.0,0.0
1215,Massachusetts,Total Methane (annual),2012,114699601.68524802,
1216,Massachusetts,Total Methane (annual),2013,108235928.060672,-6463673.624576017
1217,Massachusetts,Total Methane (annual),2014,104858566.22156802,-3377361.839103982
1218,Massachusetts,Total Methane (annual),2015,105604845.365504,746279.1439359784
1219,Massachusetts,Total Methane (annual),2016,101321349.732096,-4283495.633407995
1220,Massachusetts,Total Methane (annual),2017,100684868.964096,-636480.7680000067
1221,Massachusetts,Total Methane (annual),2018,98493183.104512,-2191685.859583989
1222,Massachusetts,Total Methane (annual),2019,97361863.124224,-1131319.980287999
1223,Massachusetts,Total Methane (annual),2020,95709308.517888,-1652554.6063360125
1224,Massachusetts,Total Natural Gas Systems (annual),2012,38898723.663104,
1225,Massachusetts,Total Natural Gas Systems (annual),2013,38284662.986624,-614060.6764799953
1226,Massachusetts,Total Natural Gas Systems (annual),2014,37620452.7904,-664210.196224004
1227,Massachusetts,Total Natural Gas Systems (annual),2015,38378929.608576,758476.8181760013
1228,Massachusetts,Total Natural Gas Systems (annual),2016,37769593.8432,-609335.7653760016
1229,Massachusetts,Total Natural Gas Systems (annual),2017,37144781.894912,-624811.9482880011
1230,Massachusetts,Total Natural Gas Systems (annual),2018,36615390.183424,-529391.7114879936
1231,Massachusetts,Total Natural Gas Systems (annual),2019,34971383.597056,-1644006.586368002
1232,Massachusetts,Total Natural Gas Systems (annual),2020,34977327.102592,5943.50553599745
1233,Massachusetts,Total Other (annual),2012,9852273.576384,
1234,Massachusetts,Total Other (annual),2013,10464371.0544,612097.4780160002
1235,Massachusetts,Total Other (annual),2014,10504688.26016,40317.20575999841
1236,Massachusetts,Total Other (annual),2015,10079386.510272,-425301.74988799915
1237,Massachusetts,Total Other (annual),2016,9292555.580736,-786830.9295359999
1238,Massachusetts,Total Other (annual),2017,9176358.652992,-116196.92774399929
1239,Massachusetts,Total Other (annual),2018,9191850.454016,15491.801023999229
1240,Massachusetts,Total Other (annual),2019,9436628.299296,244777.84527999908
1241,Massachusetts,Total Other (annual),2020,8458581.124192001,-978047.1751039978
1242,Massachusetts,Total Petroleum Systems (annual),2012,0.0,
1243,Massachusetts,Total Petroleum Systems (annual),2013,0.0,0.0
1244,Massachusetts,Total Petroleum Systems (annual),2014,0.0,0.0
1245,Massachusetts,Total Petroleum Systems (annual),2015,0.0,0.0
1246,Massachusetts,Total Petroleum Systems (annual),2016,0.0,0.0
1247,Massachusetts,Total Petroleum Systems (annual),2017,0.0,0.0
1248,Massachusetts,Total Petroleum Systems (annual),2018,0.0,0.0
1249,Massachusetts,Total Petroleum Systems (annual),2019,0.0,0.0
1250,Massachusetts,Total Petroleum Systems (annual),2020,0.0,0.0
1251,Massachusetts,Total Waste (annual),2012,59915708.576000005,
1252,Massachusetts,Total Waste (annual),2013,53557788.894912496,-6357919.681087509
1253,Massachusetts,Total Waste (annual),2014,50911367.659804,-2646421.2351084948
1254,Massachusetts,Total Waste (annual),2015,51163264.3799545,251896.72015050054
1255,Massachusetts,Total Waste (annual),2016,48427134.630838,-2736129.7491165027
1256,Massachusetts,Total Waste (annual),2017,48801326.870100506,374192.23926250637
1257,Massachusetts,Total Waste (annual),2018,47195969.089981005,-1605357.780119501
1258,Massachusetts,Total Waste (annual),2019,47463273.809957504,267304.7199764997
1259,Massachusetts,Total Waste (annual),2020,46793692.39711551,-669581.4128419906
1260,Michigan,Total Agriculture (annual),2012,194387704.485856,
1261,Michigan,Total Agriculture (annual),2013,198078047.277232,3690342.7913759947
1262,Michigan,Total Agriculture (annual),2014,202010036.284624,3931989.007392019
1263,Michigan,Total Agriculture (annual),2015,216864042.537504,14854006.252879977
1264,Michigan,Total Agriculture (annual),2016,230250160.311888,13386117.774384022
1265,Michigan,Total Agriculture (annual),2017,236382757.76248,6132597.450591981
1266,Michigan,Total Agriculture (annual),2018,241718791.282336,5336033.519856006
1267,Michigan,Total Agriculture (annual),2019,240955716.043856,-763075.2384800017
1268,Michigan,Total Agriculture (annual),2020,241627374.170912,671658.1270560026
1269,Michigan,Total Coal Mines (annual),2012,0.0,
1270,Michigan,Total Coal Mines (annual),2013,0.0,0.0
1271,Michigan,Total Coal Mines (annual),2014,0.0,0.0
1272,Michigan,Total Coal Mines (annual),2015,0.0,0.0
1273,Michigan,Total Coal Mines (annual),2016,0.0,0.0
1274,Michigan,Total Coal Mines (annual),2017,0.0,0.0
1275,Michigan,Total Coal Mines (annual),2018,0.0,0.0
1276,Michigan,Total Coal Mines (annual),2019,0.0,0.0
1277,Michigan,Total Coal Mines (annual),2020,0.0,0.0
